category,title,brdBltNo,url,question,answer,related_basis
급여기준,재활의학과 전문의 부재중 전문재활치료로 산정 가능 여부,47554,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47554,재활의학과 전문의가 부재중일 때 전문재활치료료 산정이 가능한가요?,"- 전문재활치료료는 해당 항목의 물리치료를 실시할 수 있는 일정한 면적의 해당 치료실과 실제 사용할 수 있는 장비를 보유하고 있는 요양기관에서 재활의학과 전문의가 상근하고 , 해당 전문의 또는 전공의의 처방에 따라 상근하는 물리치료사 또는 해당분야 전문치료사가 실시하고 그 결과를 진료기록부에 기록한 경우에 산정토록 규정하고 있습니다 . - 재활의학과 전문의가 상근하는 기관에서만 전문재활치료를 산정토록 한 것은 전문재활치료의 특성 및 전문성 등을 감안할 때 재활의학과 전문의가 처방 후 환자에게 직접 재활치료를 하지 않는다 할지라도 적절한 재활치료가 될 수 있도록 하기 위함입니다 . - 따라서 , 전문재활치료의 특성을 감안할 때 재활의학과 전문의의 휴가 중에는 전문재활치료료를 산정하지 않음이 원칙이므로 재활전문의의 휴가 중에 발생한 전문재활치료료는 휴가일수에 관계없이 휴가 초일부터 별도 산정할 수 없습니다 . [관련 근거] - 보건복지부 행정해석 「 재활의학과전문의가 장기 부재시 전문재활치료료 산정여부에 대한 민원회신 통보 」 ( 보험급여과 -588 호 , 2008.5.6. 시행 ) - 「 건강보험 행위 급여 · 비급여 목록 및 급여 상대가치점수 」 제 2 부 제 7 장 제 3 절 전문재활치료료 ‘ 주 ’ 항",
급여기준,사마귀제거술의 급여여부,47553,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47553,사마귀제거술은 모두 요양급여가 가능한가요 ?,"- 사마귀제거술은 국민건강보험 요양급여의 기준에 관한 규칙 ( 별표 2) 비급여대상 제 1 호 나목에 의거 비급여 대상이나 , 항문생식기 , 손 · 발에 실시한 사마귀제거술은 요양급여로 인정하고 있습니다 . - 참고로 , 여러부위 또는 여러개의 사마귀제거술을 시행한 경우 아래와 같이 수가산정방법을 정하고 있음을 알려드립니다 . ○ 항문생식기 1) 사마귀의 개수 및 크기에 상관없이 부위별로 산정하며 , 제 1 부위는 소정점수의 100%, 제 2 부위부터는 50% 를 산정하되 , 최대 200% 까지 산정함 . 2) 항문생식기 부위 구분 (3 부위 ) 가 ) 남성 : ① 음경 , ② 음낭 , ③ 회음부 및 항문 나 ) 여성 : ① 음순 , ② 질 및 자궁경부 , ③ 회음부 및 항문 3) 항문생식기와 주변부의 사마귀를 동시에 제거한 경우에는 항문생식기 사마귀제거술의 소정점수에 포함 되므로 별도 산정하지 아니함 . ○ 손ㆍ발 1) 손ㆍ발 부위의 사마귀제거술은 자 14-3 사마귀제거술 가 .~ 다 . 의 (2) 기타로 분류된 소정점수를 산정함 . 2) 손ㆍ발은 각각 2 부위로 구분하여 부위별로 산정하며 , 동일부위 내에서 2 개 이상을 제거하는 경우에는 제 1 의 것은 소정점수의 100%, 제 2 의 것부터는 50% 를 산정하되 , 최대 200% 까지 산정함 . 3) 손ㆍ발 부위 구분 (2 부위 ) 가 ) 손 : ① 다섯 손가락 , ② 손등과 손바닥 나 ) 발 : ① 다섯 발가락 , ② 발등과 발바닥 ○ 위에도 불구하고 , 자 14-3 다 . 사마귀제거술 - 국소도포는 여러 부위에 실시하더라도 소정점수만 산정함 . - 또한 , 다종 ( 절제술 , 소작술 등 ) 의 치료방법으로 사마귀제거술을 시행한 경우 아래와 같이 수가 산정함을 알려드립니다 . ○ ( 항문생식기 ) 부위별로 주된 치료 1 종만 산정하고 , 치료방법에 상관없이 제 1 부위는 100%, 제 2 부위부터는 50% 를 산정하되 최대 200% 를 산정함 ○ ( 손발 부위 ) 치료방법에 상관없이 제 1 의 것은 100%, 제 2 의 것부터는 50% 를 산정하되 최대 200% 를 산정함 [관련 근거] - 「 자 14-3 사마귀제거술의 급여기준 」 ( 고시 제 2022-163 호 , 2022.7.1. 시행 ) - 보건복지부 행정해석 「 사마귀제거술 수가 산정방법 안내 」 ( 보험급여과 -3489 호 , 2022.7.12. 시행 )",
급여기준,감염예방관리 인력 중 의사 인력 산정기준,47551,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47551,감염관리의사가 분만휴가예정인데 분만휴가 대체인력도 24시간 이상 교육 등의 조건을 갖추어야 하나요? 또한 감염관리실 근무 경력에 분만휴가 기간이 포함되는지 궁금합니다.,"- 감염관리실 근무경력 1년 이상(단, 최근 5년 이내의 경력만 인정) 및 감염관리에 대한 24시간 이상의 교육 이수(단, 최근 3년 이내의 교육만 인정) 모두 충족하면 신고가 가능하며, 대체인력의 경우에도 해당 조건을 갖추어야합니다. - 또한, 감염관리의사가 연속적 부재기간이 16일 이상인 경우 동 기간 동안은 인력산정 대상에서 제외한다고 명시하고 있으므로, 분만휴가기간은 근무기간에 해당되지 않습니다. [관련 근거] 「 감염예방 · 관리료 인력기준 」 ( 고시 제 2024-160 호 ,2024.8.1. 시행 )",
급여기준,감염관리 전담간호사 대체인력의 교육기준,47550,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47550,감염관리 전담간호사의 출산휴가로 대체 간호사가 감염관리 업무를 하고 있습니다 . 대체 간호사의 경우에도 연간 16 시간 이상의 감염 관리에 대한 교육을 받아야하나요 ?,"- 「 의료법 시행규칙 」 제 46 조제 3 항에 따라 감염관리실에서 근무하는 사람은 감염관리와 관련된 내용 * 을 매년 16 시간 이상 , 국가나 지방자치단체 등의 교육기관에서 교육을 받아야 합니다 . * 감염관리업무 개요 및 담당 인력의 역할 , 감염관리 지침 , 감시자료 수집 및 분석 , 의료관련 감염진단 , 미생물학 , 소독 및 멸균 , 환경관리 , 병원체별 감염관리 , 분야별 감염관리 , 역학통계 , 임상미생물학 , 유행조사 , 감염감소 중재전략 , 격리 , 감염관리사업 기획 · 평가 등 - 「 의료법 」 에 따른 감염관리실 근무 인력의 교육기준은 감염관리실에 근무하기 위한 최소한의 규정으로 볼 수 있으며 , 관련 급여기준은 감염예방 · 관리료를 산정할 수 있는 조건에 해당합니다 . 의료법에서 별도의 예외 규정이 없는 이상 출산 휴가 90 일 대체 간호사가 감염관리실에서 근무하기 위해서는 상기 법령 등을 준수해야 합니다 . [관련 근거] - 「 의료법 시행규칙 」 제 46 조제 3 항 - 「 감염예방 · 관리료 인력기준 」 ( 고시 제 2024-160 호 , 2024.8.1. 시행 )",
급여기준,감염예방관리 출산휴가 대체자 인력기준,47549,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47549,감염예방관리료 인력기준에서 출산휴가 대체자 인력조건이 궁금합니다 .,"출산휴가 및 육아휴직 , 질병휴직 등으로 감염관리 전담간호사의 대체인력이 근무하는 경우에도 , 감염관리 전담간호사의 자격조건 ( 1 등급 및 2 등급 : 감염관리 자격증을 보유하거나 감염관리실 근무경력이 3 년 이상 / 3 등급 : 전담간호사 중 1 명 이상은 감염관리실 근무경력 1 년 이상 ) 이 동일해야 감염예방관리료를 산정할 수 있습니다 . [관련 근거] - 「 감염예방 · 관리료 인력기준 」 ( 고시 제 2024-160 호 , 2024.8.1. 시행 ) - 「 가 25 감염예방 · 관리료 산정기준 」 ( 고시 제 2022-285 호 , 2023.1.1. 시행 )",
급여기준,요양병원 입원 중 타병원 진료의뢰시 약제비 산정 방법,47516,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47516,"요양병원에 입원 중인 환자를 타 요양기관으로 진료 의뢰시, 의뢰 받은 요양기관에서 진료 후 발생한 약제비 산정방법은 어떻게 되나요?","- 의뢰받은 병원에서 처방한 약제는 병원에 입원 중인 환자에 대한 처방 이므로 의뢰받은 병원에서 원내처방해야 하며, 환자에게 처방한 약제를 포함한 진료내역은 의뢰한 병원에서 건강보험심사평가원에 청구토록 하고 있습니다. - 다만, 의뢰받은 병원에서 원내처방 약제를 구비하지 않아 부득이 하게 원내처방 할 수 없을 경우는 처방내역을 의뢰한 병원에 통보하여 입원 중인 병원에서 원내처방토록 정하고 있습니다. [관련 근거] 보건복지부 행정해석 「요양병원에 입원 중인 환자를 타 요양기관으로 진료의뢰하여 의뢰받은 요양기관에서 진료 후 발생한 약제비 산정방법」 (보험급여팀-204호, ’08.1.24. 시행)",
급여기준,65세 이상 치과임플란트 비용에 대한 본인부담률은 어떻게 되나요?,47505,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47505,65 세 이상 치과임플란트 비용에 대한 본인부담률은 어떻게 되나요 ?,"□ 65 세이상 치과임플란트의 본인부담금 ○ 건강보험 : 요양급여비용총액의 30% 적용 ○ 차상위 : 희귀난치성 , 중증질환자 ('C') 는 요양급여비용총액의 10%, 만성질환자 ('E', 'F') 는 요양급여비용총액의 20% 적용 ○ 의료급여 : 1 종 수급권자의 경우 10%, 2 종 수급권자는 요양급여비용총액의 20% 적용 [관련 근거] - 국민건강보험법 시행령 제 19 조 - 보험급여과 -5563 호",
급여기준,65세 이상 틀니 비용에 대한 본인부담률은 어떻게 되나요?,47504,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47504,65세 이상 틀니 비용에 대한 본인부담률은 어떻게 되나요?,"□ 65세이상 틀니의 본인부담금 ○ 건강보험: 요양급여비용총액의 30% 적용 ○ 차상위: 희귀난치성, 중증질환자 ('C')는 요양급여비용총액의 5%, 만성질환자('E', 'F')는 요양급여비용총액의 15% 적용 ○ 의료급여: 1종 수급권자의 경우 5%, 2종 수급권자는 요양급여비용총액의 15% 적용 [관련 근거] - 국민건강보험법 시행령 제19조 - 보험급여과-7161호",
급여기준,처방의약품 반납 시 비용 환불 여부,47502,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47502,진료 후 치료약을 1개월분 처방받아 왔는데 부작용으로 먹지 못했습니다. 포장도 뜯지 않은 새 약인데 반납하고 비용을 돌려받을 수 있는지요?,"- 의약품은 그 특성상 보관 및 관리가 엄격하여야 하며, 여타의 오염에 의하여 심각한 부작용을 야기할 수 있으므로 일단 조제·투약된 의약품을 반납 받아 다른 환자에게 재사용하는 것은 사실상 불가능하며, 의약품의 경우 정상적인 처방 및 조제·투약이라 하더라도 필연적으로 부작용이 발현될 수 있으므로 부작용이 발현되었다 하여 잔여 의약품을 반납 처리하는 것은 정상적인 진료 및 투약 등을 저해하게 됩니다. - 따라서 요양기관*은 환자가 복용중인 의약품을 반납 받아 다른 환자에게 재사용하거나, 이를 보험으로 정산처리하지 않도록 규정하고 있음을 알려드립니다. * 「국민건강보험법」 제42조(요양기관) 제1항에 따른 의료기관, 약국, 한국희귀·필수의약품센터, 보건소·보건의료원 및 보건지소, 보건진료소 [관련 근거] 보건복지부 고시 제2000-73호 ""처방의약품 반납관련 처리방법""",
급여기준,진정내시경 검사 시 Propofol주사제(품명:포폴주사 등) 급여기준,47500,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=47500,진정내시경 검사 시 Propofol을 사용하는데 정확한 급여인정 범위가 어떻게 되나요?,"- 보건복지부 고시 제2018-234호(2018.11.1.시행) “Propofol 주사제(품명: 포폴주사 등)”에 의하면, Propofol은 내시경검사 및 시술시 진정목적으로 1% Propofol을 사용하는 경우 급여 대상이며, 「진정내시경 환자관리료(나-799) 급여기준」의 급여인정 범위에 한해 투여 시 급여한다고 명시하고 있습니다. - 보건복지부 고시 제2024-18호(행위) “나799 진정내시경 환자관리료 급여기준”에 의거 진정내시경 환자관리료의 급여대상 및 범위는 암, 심장질환, 뇌혈관질환, 희귀질환, 중증난치질환, 결핵질환자가 산정특례 적용기간에 내시경검사나 시술을 위해 진정을 실시한 경우와 그 외의 환자는 진정내시경 산정가능 행위 중 치료를 목적으로 한 시술에 진정을 실시한 경우입니다. ▶ 진정내시경 환자관리료 I~IV 산정행위 ◀ 가. 진정내시경 환자관리료 Ⅰ~Ⅳ 산정 행위 Ⅰ: 나767(E7670), 나768(E7680), 자772(Q7720) Ⅱ: 나706가(1)(E7060), 나706나(1)(E7062), 나761(E7611), 나761-1(E7612), 자773(Q7730), 자775(Q7751) Ⅲ: 나762(E7621), 나763(E7631), 나764(E7640), 나766(E7660), 자761(Q7611, Q7612), 자762(Q7620), 자763(Q7631), 자764(Q7641, Q7642, Q7643), 자767(Q7670), 자768(Q7680), 자769(Q7691, Q7692), 자770(Q7701, Q7703), 자771(Q7710), 자774(Q7741, Q7742), 자775(Q7752), 자776(Q7767), 자777(Q7771, Q7772, Q7776), 자-307(Q3070, Q3071) Ⅳ: 나759(E7590), 나759-1(EZ942), 나762(E7622, E7623), 나765(E7651, E7652), 자131-1(O1315, O1316), 자131-2(O1318), 자131-3(O1319), 자133(O1332, O1333), 자134-1(O1346, O1347, O1348), 자147-1(OZ201), 자261(Q2612), 자760(Q7600), 자763(Q7633), 자765 (Q7651, Q7652, Q7653, Q7654), 자766(Q7660), 자770(QX706), 자770-1(Q7700), 자776(Q7761, Q7762, Q7763, Q7764, Q7765, Q7766), 자777(Q7773, Q7774, Q7775), 자778 (Q7780, Q7781, Q7782, Q7783, Q7784, Q7785, Q7786, Q7787, Q7788, Q7789) - 따라서 문의하신 진정내시경 검사 시 Propofol주사제의 급여인정 범위는 진정내시경 환자관리료를 급여로 산정 가능한 환자에게 내시경검사 및 시술시 1% Propofol 주사제를 진정목적으로 투여했을 경우입니다. [관련 근거] - 고시 제2018-234호(2018.11.1.시행) “Propofol 주사제(품명: 포폴주사 등)” - 고시 제2024-18호(2024.02.01.시행) “나799 진정내시경 환자관리료 급여기준”",
